date,ticker,candidate_score,candidate_label,topic,risk_flags,observation_reason,sample_headline,entry_price,horizon,horizon_days,validated_at,actual_return,qqq_return,relative_qqq_return,success
2026-06-01,USAR,84.33675802342955,高優先觀察,能源/材料,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",29.43000030517578,20D,20,,,,,
2026-06-01,USAR,84.33675802342955,高優先觀察,能源/材料,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",29.43000030517578,60D,60,,,,,
2026-06-01,MP,61.71025563279292,可觀察,能源/材料,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",69.29000091552734,5D,5,2026-06-08,-0.16899984023305936,-0.035907562889861966,-0.1330922773431974,False
2026-06-01,MP,61.71025563279292,可觀察,能源/材料,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",69.29000091552734,20D,20,,,,,
2026-06-01,MP,61.71025563279292,可觀察,能源/材料,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",69.29000091552734,60D,60,,,,,
2026-06-01,TER,59.77544894788525,題材有熱度但訊號普通,機器人/自動化,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,Assessing Teradyne (TER) Valuation After Record Results And Growing AI And Robotics Demand - simplywall.st,369.4700012207031,5D,5,2026-06-08,0.014128349266399498,-0.035907562889861966,0.050035912156261464,True
2026-06-01,TER,59.77544894788525,題材有熱度但訊號普通,機器人/自動化,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,Assessing Teradyne (TER) Valuation After Record Results And Growing AI And Robotics Demand - simplywall.st,369.4700012207031,20D,20,,,,,
2026-06-01,TER,59.77544894788525,題材有熱度但訊號普通,機器人/自動化,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,Assessing Teradyne (TER) Valuation After Record Results And Growing AI And Robotics Demand - simplywall.st,369.4700012207031,60D,60,,,,,
2026-06-01,UAMY,5.43333004317838,低優先或資料不足,能源/材料,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",9.260000228881836,5D,5,2026-06-08,-0.1565875000283219,-0.035907562889861966,-0.12067993713845993,False
2026-06-01,UAMY,5.43333004317838,低優先或資料不足,能源/材料,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",9.260000228881836,20D,20,,,,,
2026-06-01,UAMY,5.43333004317838,低優先或資料不足,能源/材料,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",9.260000228881836,60D,60,,,,,
2026-06-01,UUUU,1.7391065668018406,低優先或資料不足,能源/材料,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",17.6200008392334,5D,5,2026-06-08,-0.1367764294153847,-0.035907562889861966,-0.10086886652552274,False
2026-06-01,UUUU,1.7391065668018406,低優先或資料不足,能源/材料,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",17.6200008392334,20D,20,,,,,
2026-06-01,UUUU,1.7391065668018406,低優先或資料不足,能源/材料,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",17.6200008392334,60D,60,,,,,
2026-06-02,RGTI,98.61108058579948,高優先觀察,量子運算,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,RGTI vs QBTS: Which Quantum Computing Stock Holds More Promise? - TradingView,26.8799991607666,5D,5,2026-06-09,-0.2739955357538828,-0.05727960173692048,-0.21671593401696232,False
2026-06-02,RGTI,98.61108058579948,高優先觀察,量子運算,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,RGTI vs QBTS: Which Quantum Computing Stock Holds More Promise? - TradingView,26.8799991607666,20D,20,,,,,
2026-06-02,RGTI,98.61108058579948,高優先觀察,量子運算,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,RGTI vs QBTS: Which Quantum Computing Stock Holds More Promise? - TradingView,26.8799991607666,60D,60,,,,,
2026-06-02,QBTS,97.53481445338997,高優先觀察,量子運算,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,RGTI vs QBTS: Which Quantum Computing Stock Holds More Promise? - TradingView,29.90999984741211,5D,5,2026-06-09,-0.21598124765726445,-0.05727960173692048,-0.15870164592034397,False
2026-06-02,QBTS,97.53481445338997,高優先觀察,量子運算,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,RGTI vs QBTS: Which Quantum Computing Stock Holds More Promise? - TradingView,29.90999984741211,20D,20,,,,,
2026-06-02,QBTS,97.53481445338997,高優先觀察,量子運算,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,RGTI vs QBTS: Which Quantum Computing Stock Holds More Promise? - TradingView,29.90999984741211,60D,60,,,,,
2026-06-02,APLD,93.46300384759557,高優先觀察,AI/資料中心,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,APLD Stock Analysis: Massive Bounce Or Bull Trap? AI Data Center Play Explained! Ufc Events (X0xOrFd6t1) - Mshale,47.86000061035156,5D,5,2026-06-09,-0.1294400254036836,-0.05727960173692048,-0.07216042366676312,False
2026-06-02,APLD,93.46300384759557,高優先觀察,AI/資料中心,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,APLD Stock Analysis: Massive Bounce Or Bull Trap? AI Data Center Play Explained! Ufc Events (X0xOrFd6t1) - Mshale,47.86000061035156,20D,20,,,,,
2026-06-02,APLD,93.46300384759557,高優先觀察,AI/資料中心,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,APLD Stock Analysis: Massive Bounce Or Bull Trap? AI Data Center Play Explained! Ufc Events (X0xOrFd6t1) - Mshale,47.86000061035156,60D,60,,,,,
2026-06-02,TKR,90.30638457095324,高優先觀察,機器人/自動化,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Timken hits record high as J.P. Morgan upgrades industrial automation stocks (TKR:NYSE) - Seeking Alpha,131.89999389648438,5D,5,2026-06-09,0.03025023258375148,-0.05727960173692048,0.08752983432067196,True
2026-06-02,TKR,90.30638457095324,高優先觀察,機器人/自動化,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Timken hits record high as J.P. Morgan upgrades industrial automation stocks (TKR:NYSE) - Seeking Alpha,131.89999389648438,20D,20,,,,,
2026-06-02,TKR,90.30638457095324,高優先觀察,機器人/自動化,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Timken hits record high as J.P. Morgan upgrades industrial automation stocks (TKR:NYSE) - Seeking Alpha,131.89999389648438,60D,60,,,,,
2026-06-02,IT,81.94483981220971,高優先觀察,國際貿易,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,India Stocks Rebound As IT Leads The Late Rally - Finimize,170.6199951171875,5D,5,2026-06-09,-0.08392915528800848,-0.05727960173692048,-0.026649553551088,False
2026-06-02,IT,81.94483981220971,高優先觀察,國際貿易,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,India Stocks Rebound As IT Leads The Late Rally - Finimize,170.6199951171875,20D,20,,,,,
2026-06-02,IT,81.94483981220971,高優先觀察,國際貿易,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,India Stocks Rebound As IT Leads The Late Rally - Finimize,170.6199951171875,60D,60,,,,,
2026-06-02,TER,62.589364582511706,可觀察,機器人/自動化,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,Assessing Teradyne (TER) Valuation After Record Results And Growing AI And Robotics Demand - simplywall.st,392.6199951171875,5D,5,2026-06-09,-0.0792114678067607,-0.05727960173692048,-0.02193186606984021,False
2026-06-02,TER,62.589364582511706,可觀察,機器人/自動化,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,Assessing Teradyne (TER) Valuation After Record Results And Growing AI And Robotics Demand - simplywall.st,392.6199951171875,20D,20,,,,,
2026-06-02,TER,62.589364582511706,可觀察,機器人/自動化,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,Assessing Teradyne (TER) Valuation After Record Results And Growing AI And Robotics Demand - simplywall.st,392.6199951171875,60D,60,,,,,
2026-06-02,FIX,38.46286658965127,暫時不強,AI/資料中心,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,Did AI-Focused Data Center Wins Just Recast Comfort Systems USA's (FIX) Core Investment Narrative? - simplywall.st,1883.260009765625,5D,5,2026-06-09,-0.04172549496469524,-0.05727960173692048,0.01555410677222524,False
2026-06-02,FIX,38.46286658965127,暫時不強,AI/資料中心,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,Did AI-Focused Data Center Wins Just Recast Comfort Systems USA's (FIX) Core Investment Narrative? - simplywall.st,1883.260009765625,20D,20,,,,,
2026-06-02,FIX,38.46286658965127,暫時不強,AI/資料中心,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,Did AI-Focused Data Center Wins Just Recast Comfort Systems USA's (FIX) Core Investment Narrative? - simplywall.st,1883.260009765625,60D,60,,,,,
2026-06-03,RGTI,98.66771178028839,高優先觀察,量子運算,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,D-Wave Quantum (NYSE: QBTS) Holds Edge Over Rigetti (NASDAQ: RGTI) As Federal Quantum Funding Reaches $2 Billion - foreignpolicyjournal.com,24.094999313354492,5D,5,,,,,
2026-06-03,RGTI,98.66771178028839,高優先觀察,量子運算,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,D-Wave Quantum (NYSE: QBTS) Holds Edge Over Rigetti (NASDAQ: RGTI) As Federal Quantum Funding Reaches $2 Billion - foreignpolicyjournal.com,24.094999313354492,20D,20,,,,,
2026-06-03,RGTI,98.66771178028839,高優先觀察,量子運算,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,D-Wave Quantum (NYSE: QBTS) Holds Edge Over Rigetti (NASDAQ: RGTI) As Federal Quantum Funding Reaches $2 Billion - foreignpolicyjournal.com,24.094999313354492,60D,60,,,,,
2026-06-03,SOXX,95.06811050073513,高優先觀察,半導體設備,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"SMCI and Applied Materials lead AI equipment surge at Computex, SOXX +5.79% - StartupHub.ai",615.6799926757812,5D,5,,,,,
2026-06-03,SOXX,95.06811050073513,高優先觀察,半導體設備,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"SMCI and Applied Materials lead AI equipment surge at Computex, SOXX +5.79% - StartupHub.ai",615.6799926757812,20D,20,,,,,
2026-06-03,SOXX,95.06811050073513,高優先觀察,半導體設備,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"SMCI and Applied Materials lead AI equipment surge at Computex, SOXX +5.79% - StartupHub.ai",615.6799926757812,60D,60,,,,,
2026-06-03,QBTS,94.77450558752315,高優先觀察,量子運算,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,D-Wave Quantum (NYSE: QBTS) Holds Edge Over Rigetti (NASDAQ: RGTI) As Federal Quantum Funding Reaches $2 Billion - foreignpolicyjournal.com,27.549999237060547,5D,5,,,,,
2026-06-03,QBTS,94.77450558752315,高優先觀察,量子運算,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,D-Wave Quantum (NYSE: QBTS) Holds Edge Over Rigetti (NASDAQ: RGTI) As Federal Quantum Funding Reaches $2 Billion - foreignpolicyjournal.com,27.549999237060547,20D,20,,,,,
2026-06-03,QBTS,94.77450558752315,高優先觀察,量子運算,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,D-Wave Quantum (NYSE: QBTS) Holds Edge Over Rigetti (NASDAQ: RGTI) As Federal Quantum Funding Reaches $2 Billion - foreignpolicyjournal.com,27.549999237060547,60D,60,,,,,
2026-06-03,ASML,94.43790889438044,高優先觀察,半導體設備,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"ASML Stock Price, Quote & Chart | ASML HOLDING NV-NY REG SHS (NASDAQ:ASML) - ChartMill",1726.3599853515625,5D,5,,,,,
2026-06-03,ASML,94.43790889438044,高優先觀察,半導體設備,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"ASML Stock Price, Quote & Chart | ASML HOLDING NV-NY REG SHS (NASDAQ:ASML) - ChartMill",1726.3599853515625,20D,20,,,,,
2026-06-03,ASML,94.43790889438044,高優先觀察,半導體設備,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"ASML Stock Price, Quote & Chart | ASML HOLDING NV-NY REG SHS (NASDAQ:ASML) - ChartMill",1726.3599853515625,60D,60,,,,,
2026-06-03,AVGO,88.47371762332801,高優先觀察,半導體設備,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Broadcom Inc (NASDAQ:AVGO) Scores Rare Perfect Technical Rating as Breakout Setup Nears Completion - ChartMill,479.2300109863281,5D,5,,,,,
2026-06-03,AVGO,88.47371762332801,高優先觀察,半導體設備,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Broadcom Inc (NASDAQ:AVGO) Scores Rare Perfect Technical Rating as Breakout Setup Nears Completion - ChartMill,479.2300109863281,20D,20,,,,,
2026-06-03,AVGO,88.47371762332801,高優先觀察,半導體設備,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Broadcom Inc (NASDAQ:AVGO) Scores Rare Perfect Technical Rating as Breakout Setup Nears Completion - ChartMill,479.2300109863281,60D,60,,,,,
2026-06-03,SMCI,88.16200219820273,高優先觀察,半導體設備,短線漲幅過大,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"SMCI and Applied Materials lead AI equipment surge at Computex, SOXX +5.79% - StartupHub.ai",47.41999816894531,5D,5,,,,,
2026-06-03,SMCI,88.16200219820273,高優先觀察,半導體設備,短線漲幅過大,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"SMCI and Applied Materials lead AI equipment surge at Computex, SOXX +5.79% - StartupHub.ai",47.41999816894531,20D,20,,,,,
2026-06-03,SMCI,88.16200219820273,高優先觀察,半導體設備,短線漲幅過大,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"SMCI and Applied Materials lead AI equipment surge at Computex, SOXX +5.79% - StartupHub.ai",47.41999816894531,60D,60,,,,,
2026-06-03,APLD,79.3470799724305,可觀察,AI/資料中心,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,APLD Stock Analysis: Massive Bounce Or Bull Trap? AI Data Center Play Explained! Ufc Events (X0xOrFd6t1) - Mshale,44.709999084472656,5D,5,,,,,
2026-06-03,APLD,79.3470799724305,可觀察,AI/資料中心,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,APLD Stock Analysis: Massive Bounce Or Bull Trap? AI Data Center Play Explained! Ufc Events (X0xOrFd6t1) - Mshale,44.709999084472656,20D,20,,,,,
2026-06-03,APLD,79.3470799724305,可觀察,AI/資料中心,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,APLD Stock Analysis: Massive Bounce Or Bull Trap? AI Data Center Play Explained! Ufc Events (X0xOrFd6t1) - Mshale,44.709999084472656,60D,60,,,,,
2026-06-03,GE,72.03749058040798,可觀察,核能/電力,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,GE Vernova vs. Constellation Energy: Which AI Power Stock Wins? - TradingView,314.6400146484375,5D,5,,,,,
2026-06-03,GE,72.03749058040798,可觀察,核能/電力,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,GE Vernova vs. Constellation Energy: Which AI Power Stock Wins? - TradingView,314.6400146484375,20D,20,,,,,
2026-06-03,GE,72.03749058040798,可觀察,核能/電力,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,GE Vernova vs. Constellation Energy: Which AI Power Stock Wins? - TradingView,314.6400146484375,60D,60,,,,,
2026-06-03,ADI,71.7262267202318,可觀察,AI/資料中心,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Assessing Analog Devices (ADI) Valuation After Strong AI Data Center And Industrial Growth Update - Yahoo Finance,437.6700134277344,5D,5,,,,,
2026-06-03,ADI,71.7262267202318,可觀察,AI/資料中心,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Assessing Analog Devices (ADI) Valuation After Strong AI Data Center And Industrial Growth Update - Yahoo Finance,437.6700134277344,20D,20,,,,,
2026-06-03,ADI,71.7262267202318,可觀察,AI/資料中心,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Assessing Analog Devices (ADI) Valuation After Strong AI Data Center And Industrial Growth Update - Yahoo Finance,437.6700134277344,60D,60,,,,,
2026-06-03,CAT,51.4879750322526,題材有熱度但訊號普通,AI/資料中心,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,How Investors Are Reacting To Caterpillar (CAT) AI Data Center Demand And Raised 2026 Sales Outlook - simplywall.st,926.1799926757812,5D,5,,,,,
2026-06-03,CAT,51.4879750322526,題材有熱度但訊號普通,AI/資料中心,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,How Investors Are Reacting To Caterpillar (CAT) AI Data Center Demand And Raised 2026 Sales Outlook - simplywall.st,926.1799926757812,20D,20,,,,,
2026-06-03,CAT,51.4879750322526,題材有熱度但訊號普通,AI/資料中心,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,How Investors Are Reacting To Caterpillar (CAT) AI Data Center Demand And Raised 2026 Sales Outlook - simplywall.st,926.1799926757812,60D,60,,,,,
2026-06-03,REG,20.000416714499167,暫時不強,半導體設備,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"ASML Stock Price, Quote & Chart | ASML HOLDING NV-NY REG SHS (NASDAQ:ASML) - ChartMill",76.30999755859375,5D,5,,,,,
2026-06-03,REG,20.000416714499167,暫時不強,半導體設備,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"ASML Stock Price, Quote & Chart | ASML HOLDING NV-NY REG SHS (NASDAQ:ASML) - ChartMill",76.30999755859375,20D,20,,,,,
2026-06-03,REG,20.000416714499167,暫時不強,半導體設備,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"ASML Stock Price, Quote & Chart | ASML HOLDING NV-NY REG SHS (NASDAQ:ASML) - ChartMill",76.30999755859375,60D,60,,,,,
2026-06-04,RCAT,97.61727416907193,高優先觀察,國防/航太,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Surge in drone stocks underlines shifting opportunities in defense (RCAT:NASDAQ) - Seeking Alpha,14.739999771118164,5D,5,,,,,
2026-06-04,RCAT,97.61727416907193,高優先觀察,國防/航太,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Surge in drone stocks underlines shifting opportunities in defense (RCAT:NASDAQ) - Seeking Alpha,14.739999771118164,20D,20,,,,,
2026-06-04,RCAT,97.61727416907193,高優先觀察,國防/航太,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Surge in drone stocks underlines shifting opportunities in defense (RCAT:NASDAQ) - Seeking Alpha,14.739999771118164,60D,60,,,,,
2026-06-04,SOXX,97.31963260786236,高優先觀察,半導體設備,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"SMCI and Applied Materials lead AI equipment surge at Computex, SOXX +5.79% - StartupHub.ai",602.719970703125,5D,5,,,,,
2026-06-04,SOXX,97.31963260786236,高優先觀察,半導體設備,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"SMCI and Applied Materials lead AI equipment surge at Computex, SOXX +5.79% - StartupHub.ai",602.719970703125,20D,20,,,,,
2026-06-04,SOXX,97.31963260786236,高優先觀察,半導體設備,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"SMCI and Applied Materials lead AI equipment surge at Computex, SOXX +5.79% - StartupHub.ai",602.719970703125,60D,60,,,,,
2026-06-04,SMCI,92.7891690002901,高優先觀察,半導體設備,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"SMCI and Applied Materials lead AI equipment surge at Computex, SOXX +5.79% - StartupHub.ai",46.900001525878906,5D,5,,,,,
2026-06-04,SMCI,92.7891690002901,高優先觀察,半導體設備,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"SMCI and Applied Materials lead AI equipment surge at Computex, SOXX +5.79% - StartupHub.ai",46.900001525878906,20D,20,,,,,
2026-06-04,SMCI,92.7891690002901,高優先觀察,半導體設備,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"SMCI and Applied Materials lead AI equipment surge at Computex, SOXX +5.79% - StartupHub.ai",46.900001525878906,60D,60,,,,,
2026-06-04,ASML,92.7425433264008,高優先觀察,半導體設備,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"ASML Stock Price, Quote & Chart | ASML HOLDING NV-NY REG SHS (NASDAQ:ASML) - ChartMill",1757.469970703125,5D,5,,,,,
2026-06-04,ASML,92.7425433264008,高優先觀察,半導體設備,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"ASML Stock Price, Quote & Chart | ASML HOLDING NV-NY REG SHS (NASDAQ:ASML) - ChartMill",1757.469970703125,20D,20,,,,,
2026-06-04,ASML,92.7425433264008,高優先觀察,半導體設備,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"ASML Stock Price, Quote & Chart | ASML HOLDING NV-NY REG SHS (NASDAQ:ASML) - ChartMill",1757.469970703125,60D,60,,,,,
2026-06-04,ONDS,92.67320986234915,高優先觀察,小型成長股,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,ONDS Stock At $9.47 🚀 | Hidden Defense Giant In The Making? Mn Frost (TS0MfMWWm5) - Mshale,11.970000267028809,5D,5,,,,,
2026-06-04,ONDS,92.67320986234915,高優先觀察,小型成長股,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,ONDS Stock At $9.47 🚀 | Hidden Defense Giant In The Making? Mn Frost (TS0MfMWWm5) - Mshale,11.970000267028809,20D,20,,,,,
2026-06-04,ONDS,92.67320986234915,高優先觀察,小型成長股,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,ONDS Stock At $9.47 🚀 | Hidden Defense Giant In The Making? Mn Frost (TS0MfMWWm5) - Mshale,11.970000267028809,60D,60,,,,,
2026-06-04,MASK,77.0,可觀察,小型成長股,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,MASK Stock Rockets On Heavy Volume As Traders Hunt Breakout - StocksToTrade,3.609999895095825,5D,5,,,,,
2026-06-04,MASK,77.0,可觀察,小型成長股,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,MASK Stock Rockets On Heavy Volume As Traders Hunt Breakout - StocksToTrade,3.609999895095825,20D,20,,,,,
2026-06-04,MASK,77.0,可觀察,小型成長股,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,MASK Stock Rockets On Heavy Volume As Traders Hunt Breakout - StocksToTrade,3.609999895095825,60D,60,,,,,
2026-06-04,PAYS,61.69528505733267,可觀察,小型成長股,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,"Paysign, Inc. (NASDAQ:PAYS) Meets Key CAN SLIM Criteria with Strong Earnings Growth and Zero Debt - ChartMill",6.96999979019165,5D,5,,,,,
2026-06-04,PAYS,61.69528505733267,可觀察,小型成長股,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,"Paysign, Inc. (NASDAQ:PAYS) Meets Key CAN SLIM Criteria with Strong Earnings Growth and Zero Debt - ChartMill",6.96999979019165,20D,20,,,,,
2026-06-04,PAYS,61.69528505733267,可觀察,小型成長股,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,"Paysign, Inc. (NASDAQ:PAYS) Meets Key CAN SLIM Criteria with Strong Earnings Growth and Zero Debt - ChartMill",6.96999979019165,60D,60,,,,,
2026-06-04,TS,57.612876756088724,題材有熱度但訊號普通,小型成長股,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,ONDS Stock At $9.47 🚀 | Hidden Defense Giant In The Making? Mn Frost (TS0MfMWWm5) - Mshale,63.91999816894531,5D,5,,,,,
2026-06-04,TS,57.612876756088724,題材有熱度但訊號普通,小型成長股,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,ONDS Stock At $9.47 🚀 | Hidden Defense Giant In The Making? Mn Frost (TS0MfMWWm5) - Mshale,63.91999816894531,20D,20,,,,,
2026-06-04,TS,57.612876756088724,題材有熱度但訊號普通,小型成長股,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,ONDS Stock At $9.47 🚀 | Hidden Defense Giant In The Making? Mn Frost (TS0MfMWWm5) - Mshale,63.91999816894531,60D,60,,,,,
2026-06-04,RTX,20.789524372836965,暫時不強,國防/航太,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"Defense Stocks Outlook 2026: Lockheed, RTX, Northrop, and the Drone Trade - Gotrade",179.41000366210938,5D,5,,,,,
2026-06-04,RTX,20.789524372836965,暫時不強,國防/航太,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"Defense Stocks Outlook 2026: Lockheed, RTX, Northrop, and the Drone Trade - Gotrade",179.41000366210938,20D,20,,,,,
2026-06-04,RTX,20.789524372836965,暫時不強,國防/航太,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"Defense Stocks Outlook 2026: Lockheed, RTX, Northrop, and the Drone Trade - Gotrade",179.41000366210938,60D,60,,,,,
2026-06-04,REG,19.387294244829526,低優先或資料不足,半導體設備,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"ASML Stock Price, Quote & Chart | ASML HOLDING NV-NY REG SHS (NASDAQ:ASML) - ChartMill",76.68000030517578,5D,5,,,,,
2026-06-04,REG,19.387294244829526,低優先或資料不足,半導體設備,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"ASML Stock Price, Quote & Chart | ASML HOLDING NV-NY REG SHS (NASDAQ:ASML) - ChartMill",76.68000030517578,20D,20,,,,,
